Date,Machine,Power Rating,Working Hours,Temp,Humidity,Production Output,Maintenance,Energy Consumed
2023-08-22,Water Pump,5.82,7.9,28.24,30.32,0.0,0,45.99
2023-08-22,Steam Boiler,38.06,10.95,29.72,31.25,0.0,0,416.62
2023-08-23,Spinning Machine,22.45,8.11,32.8,32.99,313.4,0,181.96
2023-08-23,Weaving Machine,19.38,11.74,23.07,36.8,770.01,0,227.59
2023-08-23,Dyeing Machine,24.71,9.83,22.23,56.35,598.06,0,242.89
2023-08-23,Cutting Machine,8.32,9.24,27.4,51.33,306.59,0,76.94
2023-08-23,Sewing Machine,9.09,10.28,32.1,51.86,265.62,0,93.42
2023-08-23,HVAC System,34.71,8.18,22.59,48.88,0.0,0,283.85
2023-08-23,Air Compressor,19.82,6.93,21.7,50.12,0.0,1,164.72
2023-08-23,Lighting System,6.4,10.01,24.13,43.51,0.0,0,64.05
2023-08-23,Water Pump,8.62,5.51,26.01,57.38,0.0,0,47.5
2023-08-23,Steam Boiler,35.22,8.53,22.07,40.61,0.0,0,300.39
2023-08-24,Spinning Machine,18.82,10.97,27.02,50.67,614.27,0,206.43
2023-08-24,Weaving Machine,11.42,9.09,23.06,40.81,473.56,0,103.85
2023-08-24,Dyeing Machine,25.25,10.15,28.84,32.32,699.23,0,256.15
2023-08-24,Cutting Machine,5.31,10.11,32.55,45.05,357.93,0,53.62
2023-08-24,Sewing Machine,6.33,11.29,26.97,39.9,902.54,0,71.47
2023-08-24,HVAC System,35.26,10.0,28.68,68.96,0.0,0,352.68
2023-08-24,Air Compressor,11.09,8.95,23.07,38.15,0.0,0,99.26
2023-08-24,Lighting System,5.2,12.68,20.45,60.23,0.0,0,65.86
2023-08-24,Water Pump,6.97,6.75,26.44,42.41,0.0,0,47.08
2023-08-24,Steam Boiler,43.33,9.0,22.28,63.05,0.0,0,389.95
2023-08-25,Spinning Machine,24.62,8.35,29.82,51.18,98.06,0,205.44
2023-08-25,Weaving Machine,17.34,9.33,31.51,37.29,286.93,0,161.8
2023-08-25,Dyeing Machine,25.88,11.1,27.74,54.82,446.95,0,287.39
2023-08-25,Cutting Machine,7.89,8.23,21.63,65.65,99.42,0,64.94
2023-08-25,Sewing Machine,4.1,10.27,28.17,46.09,251.67,0,42.14
2023-08-25,HVAC System,30.19,8.81,24.7,37.11,0.0,0,265.92
2023-08-25,Air Compressor,12.66,6.27,32.24,36.66,0.0,0,79.39
2023-08-25,Lighting System,4.92,10.51,29.35,30.76,0.0,0,51.69
2023-08-25,Water Pump,6.35,6.97,25.72,38.79,0.0,0,44.22
2023-08-25,Steam Boiler,40.18,9.98,28.14,50.17,0.0,0,400.99
2023-08-26,Spinning Machine,21.55,1.05,30.77,31.14,69.26,0,22.56
2023-08-26,Weaving Machine,12.32,2.06,33.33,53.13,47.22,0,25.38
2023-08-26,Dyeing Machine,29.36,2.76,33.75,51.61,172.63,0,80.98
2023-08-26,Cutting Machine,9.56,1.69,33.44,41.52,23.61,0,16.12
2023-08-26,Sewing Machine,7.42,1.81,29.38,58.63,136.67,0,13.43
2023-08-26,HVAC System,27.6,8.22,22.74,55.78,0.0,0,226.94
2023-08-26,Air Compressor,15.77,3.82,31.93,34.7,0.0,0,60.26
2023-08-26,Lighting System,5.36,7.08,33.82,60.29,0.0,1,45.52
2023-08-26,Water Pump,9.03,5.73,28.66,57.94,0.0,1,62.11
2023-08-26,Steam Boiler,44.54,4.92,20.92,51.72,0.0,1,263.16
2023-08-27,Spinning Machine,20.34,3.38,32.03,43.57,191.23,0,68.84
2023-08-27,Weaving Machine,15.75,1.27,30.33,62.67,97.2,0,19.99
2023-08-27,Dyeing Machine,28.72,3.11,33.7,35.1,116.86,0,89.31
2023-08-27,Cutting Machine,12.69,0.28,26.21,44.98,7.57,0,3.61
2023-08-27,Sewing Machine,5.25,3.83,20.96,58.29,41.18,0,20.13
2023-08-27,HVAC System,36.52,10.95,31.82,38.11,0.0,0,399.67
2023-08-27,Air Compressor,16.55,2.54,20.52,46.95,0.0,0,41.99
2023-08-27,Lighting System,6.8,7.16,22.91,56.77,0.0,0,48.7
2023-08-27,Water Pump,11.59,5.16,29.15,65.68,0.0,0,59.79
2023-08-27,Steam Boiler,35.11,4.57,26.03,52.13,0.0,0,160.46
2023-08-28,Spinning Machine,15.73,9.05,31.37,36.24,708.32,0,142.37
2023-08-28,Weaving Machine,16.02,11.73,34.76,31.61,847.67,0,188.0
2023-08-28,Dyeing Machine,26.84,11.2,34.21,43.88,725.38,0,300.71
2023-08-28,Cutting Machine,5.19,11.56,27.04,35.0,552.15,0,60.05
2023-08-28,Sewing Machine,8.76,8.12,33.8,45.26,256.32,0,71.1
2023-08-28,HVAC System,30.05,9.11,25.71,33.87,0.0,0,273.77
2023-08-28,Air Compressor,12.25,7.62,21.67,47.65,0.0,0,93.36
2023-08-28,Lighting System,4.69,13.87,26.13,45.95,0.0,1,78.12
2023-08-28,Water Pump,7.3,6.95,20.8,32.84,0.0,0,50.73
2023-08-28,Steam Boiler,36.2,8.94,21.62,36.12,0.0,0,323.51
2023-08-29,Spinning Machine,23.94,10.44,29.33,30.07,240.03,0,249.84
2023-08-29,Weaving Machine,17.59,11.94,20.75,38.2,662.71,0,210.04
2023-08-29,Dyeing Machine,26.58,10.63,23.16,63.22,376.47,1,339.1
2023-08-29,Cutting Machine,11.88,11.57,27.29,47.06,658.75,0,137.5
2023-08-29,Sewing Machine,3.74,11.7,24.66,54.74,429.82,0,43.73
2023-08-29,HVAC System,35.05,8.39,20.71,49.37,0.0,0,294.0
2023-08-29,Air Compressor,11.19,9.72,31.53,32.32,0.0,0,108.74
2023-08-29,Lighting System,3.57,13.05,33.75,52.24,0.0,1,55.88
2023-08-29,Water Pump,10.85,4.71,22.84,63.37,0.0,0,51.13
2023-08-29,Steam Boiler,34.85,11.66,32.47,30.56,0.0,0,406.3
2023-08-30,Spinning Machine,18.43,11.83,33.19,67.71,946.64,0,218.06
2023-08-30,Weaving Machine,17.88,9.7,34.42,51.16,274.05,0,173.48
2023-08-30,Dyeing Machine,25.63,8.38,24.67,42.03,324.59,0,214.71
2023-08-30,Cutting Machine,9.57,8.26,28.67,44.73,520.76,0,79.0
2023-08-30,Sewing Machine,8.03,8.36,28.31,49.76,255.04,0,67.17
2023-08-30,HVAC System,27.19,8.08,21.73,68.26,0.0,0,219.71
2023-08-30,Air Compressor,17.28,6.17,24.53,44.05,0.0,0,106.62
2023-08-30,Lighting System,4.87,12.72,24.71,59.4,0.0,0,61.97
2023-08-30,Water Pump,10.2,6.58,32.5,52.1,0.0,0,67.15
2023-08-30,Steam Boiler,38.99,8.83,20.24,56.22,0.0,0,344.31
2023-08-31,Spinning Machine,23.36,9.61,28.79,58.13,334.07,0,224.56
2023-08-31,Weaving Machine,11.26,11.23,22.02,55.93,478.37,1,151.77
2023-08-31,Dyeing Machine,20.76,8.93,33.61,48.76,254.55,0,185.41
2023-08-31,Cutting Machine,11.01,9.79,24.42,31.64,326.3,0,107.74
2023-08-31,Sewing Machine,5.83,10.83,34.0,56.08,486.26,0,63.07
2023-08-31,HVAC System,36.03,9.33,26.43,51.71,0.0,0,336.17
2023-08-31,Air Compressor,15.78,6.45,25.73,62.61,0.0,0,101.79
2023-08-31,Lighting System,5.23,13.24,33.92,48.06,0.0,0,69.27
2023-08-31,Water Pump,7.72,4.28,20.08,65.29,0.0,0,33.09
2023-08-31,Steam Boiler,33.0,11.74,34.88,34.45,0.0,0,387.42
2023-09-01,Spinning Machine,16.7,10.66,26.0,54.21,478.69,0,177.95
2023-09-01,Weaving Machine,15.57,11.84,22.48,65.69,499.35,0,184.42
2023-09-01,Dyeing Machine,22.09,9.72,30.31,35.48,484.14,0,214.65
2023-09-01,Cutting Machine,5.16,8.91,33.84,39.74,367.47,1,55.11
2023-09-01,Sewing Machine,4.32,11.02,24.99,54.72,725.78,0,47.63
2023-09-01,HVAC System,33.55,11.38,33.27,69.24,0.0,0,381.88
2023-09-01,Air Compressor,21.67,9.46,29.84,62.09,0.0,0,204.91
2023-09-01,Lighting System,3.47,11.59,25.04,55.93,0.0,0,40.16
2023-09-01,Water Pump,8.44,7.05,22.17,33.34,0.0,0,59.48
2023-09-01,Steam Boiler,35.8,11.85,29.92,44.89,0.0,0,424.31
2023-09-02,Spinning Machine,21.11,2.24,22.26,58.05,186.01,0,47.36
2023-09-02,Weaving Machine,17.45,1.36,27.41,50.13,95.22,0,23.66
2023-09-02,Dyeing Machine,23.72,2.77,29.73,34.67,120.6,1,78.91
2023-09-02,Cutting Machine,12.58,3.38,23.78,44.18,207.06,1,51.03
2023-09-02,Sewing Machine,6.01,1.23,23.63,48.43,81.73,0,7.37
2023-09-02,HVAC System,35.94,8.89,24.97,43.93,0.0,0,319.56
2023-09-02,Air Compressor,19.17,2.71,30.79,68.56,0.0,0,52.05
2023-09-02,Lighting System,4.34,7.42,21.54,50.3,0.0,0,32.18
2023-09-02,Water Pump,5.52,7.67,27.49,32.2,0.0,0,42.39
2023-09-02,Steam Boiler,32.96,2.9,26.02,33.47,0.0,0,95.54
2023-09-03,Spinning Machine,15.85,1.31,27.09,30.8,73.46,0,20.77
2023-09-03,Weaving Machine,14.86,2.68,32.98,30.63,79.53,0,39.85
2023-09-03,Dyeing Machine,28.21,3.34,31.56,35.49,128.88,0,94.25
2023-09-03,Cutting Machine,11.8,2.42,28.72,30.22,158.77,0,28.52
2023-09-03,Sewing Machine,9.48,2.3,22.78,58.02,83.86,0,21.78
2023-09-03,HVAC System,33.86,11.87,34.91,64.69,0.0,0,402.11
2023-09-03,Air Compressor,9.52,2.34,26.61,31.78,0.0,0,22.3
2023-09-03,Lighting System,4.5,5.15,32.92,40.16,0.0,1,27.82
2023-09-03,Water Pump,5.07,8.18,34.05,34.11,0.0,1,49.76
2023-09-03,Steam Boiler,35.32,2.5,30.01,66.98,0.0,0,88.4
2023-09-04,Spinning Machine,23.11,11.4,31.32,37.08,620.47,1,316.23
2023-09-04,Weaving Machine,11.07,11.96,34.05,68.79,781.08,0,132.3
2023-09-04,Dyeing Machine,21.44,12.0,33.1,45.71,596.87,0,257.24
2023-09-04,Cutting Machine,8.13,9.94,32.82,36.11,361.07,0,80.77
2023-09-04,Sewing Machine,4.66,8.15,21.25,51.15,177.9,0,38.01
2023-09-04,HVAC System,30.95,8.09,21.69,39.65,0.0,0,250.51
2023-09-04,Air Compressor,12.47,9.57,32.11,41.68,0.0,0,119.34
2023-09-04,Lighting System,5.82,10.62,23.11,58.88,0.0,0,61.84
2023-09-04,Water Pump,5.47,7.16,26.21,36.98,0.0,0,39.18
2023-09-04,Steam Boiler,36.93,8.82,25.96,66.13,0.0,0,325.63
2023-09-05,Spinning Machine,17.92,10.2,23.58,42.87,299.06,0,182.65
2023-09-05,Weaving Machine,14.5,8.7,31.44,34.37,709.77,0,126.15
2023-09-05,Dyeing Machine,26.0,10.89,30.54,46.35,444.67,0,283.14
2023-09-05,Cutting Machine,10.95,11.37,27.92,47.04,919.92,0,124.51
2023-09-05,Sewing Machine,9.98,9.11,22.94,58.17,78.91,0,90.84
2023-09-05,HVAC System,30.72,8.48,20.38,66.93,0.0,0,260.7
2023-09-05,Air Compressor,18.23,9.16,21.69,51.86,0.0,0,167.02
2023-09-05,Lighting System,5.28,12.71,25.99,68.44,0.0,0,67.12
2023-09-05,Water Pump,4.85,7.62,34.86,42.07,0.0,0,36.95
2023-09-05,Steam Boiler,32.51,11.73,28.86,59.18,0.0,0,381.38
2023-09-06,Spinning Machine,20.86,8.4,24.28,53.33,282.11,0,175.26
2023-09-06,Weaving Machine,10.65,11.22,34.96,43.81,279.54,0,119.45
2023-09-06,Dyeing Machine,29.75,8.3,32.58,42.63,432.19,1,296.2
2023-09-06,Cutting Machine,6.72,10.39,30.74,44.29,168.9,0,69.85
2023-09-06,Sewing Machine,9.58,9.62,27.9,33.95,104.19,0,92.1
2023-09-06,HVAC System,35.64,10.35,29.83,48.81,0.0,0,368.9
2023-09-06,Air Compressor,15.15,9.7,25.49,68.6,0.0,0,146.94
2023-09-06,Lighting System,3.66,10.55,27.47,49.4,0.0,0,38.59
2023-09-06,Water Pump,8.67,4.03,20.34,68.82,0.0,0,34.93
2023-09-06,Steam Boiler,39.57,10.28,22.72,31.41,0.0,0,406.74
2023-09-07,Spinning Machine,24.79,8.47,23.97,58.89,377.41,0,209.87
2023-09-07,Weaving Machine,19.28,9.53,27.64,44.81,292.37,0,183.78
2023-09-07,Dyeing Machine,20.74,10.08,34.44,66.19,384.7,0,209.0
2023-09-07,Cutting Machine,9.76,11.6,31.06,53.99,613.66,0,113.21
2023-09-07,Sewing Machine,9.06,8.03,25.72,62.38,400.28,0,72.79
2023-09-07,HVAC System,30.97,8.55,20.17,56.0,0.0,0,264.75
2023-09-07,Air Compressor,8.91,8.43,29.14,30.44,0.0,0,75.12
2023-09-07,Lighting System,6.18,13.18,25.62,31.87,0.0,0,81.45
2023-09-07,Water Pump,4.55,8.13,30.43,30.22,0.0,0,37.01
2023-09-07,Steam Boiler,35.98,9.86,30.71,64.75,0.0,1,425.93
2023-09-08,Spinning Machine,20.21,8.78,33.72,33.4,209.93,0,177.38
2023-09-08,Weaving Machine,15.22,11.12,26.86,56.62,904.27,0,169.23
2023-09-08,Dyeing Machine,26.73,9.42,28.1,39.26,366.67,0,251.83
2023-09-08,Cutting Machine,7.7,10.8,25.98,61.2,255.56,1,99.71
2023-09-08,Sewing Machine,4.9,9.33,27.53,63.96,613.49,0,45.72
2023-09-08,HVAC System,28.22,8.75,24.49,38.98,0.0,1,296.29
2023-09-08,Air Compressor,16.15,8.95,23.26,48.33,0.0,0,144.62
2023-09-08,Lighting System,6.09,12.79,21.51,32.6,0.0,0,77.89
2023-09-08,Water Pump,7.96,4.54,21.2,63.5,0.0,0,36.12
2023-09-08,Steam Boiler,40.01,11.89,25.97,69.7,0.0,0,475.69
2023-09-09,Spinning Machine,16.44,1.86,27.56,33.34,142.02,0,30.52
2023-09-09,Weaving Machine,14.49,2.45,28.45,68.52,34.69,1,42.58
2023-09-09,Dyeing Machine,27.11,1.15,31.83,54.8,43.77,0,31.09
2023-09-09,Cutting Machine,8.52,0.04,23.81,44.68,1.09,0,0.31
2023-09-09,Sewing Machine,8.52,1.03,32.32,62.66,38.49,0,8.77
2023-09-09,HVAC System,29.61,10.54,30.45,50.49,0.0,0,311.99
2023-09-09,Air Compressor,18.35,3.98,27.19,44.92,0.0,0,73.1
2023-09-09,Lighting System,4.53,6.94,20.4,55.77,0.0,0,31.45
2023-09-09,Water Pump,7.54,6.79,27.95,43.84,0.0,0,51.16
2023-09-09,Steam Boiler,35.72,4.2,21.17,41.73,0.0,0,149.85
2023-09-10,Spinning Machine,19.55,2.4,33.41,45.7,110.73,0,46.88
2023-09-10,Weaving Machine,15.64,2.55,27.91,67.71,199.77,1,47.86
2023-09-10,Dyeing Machine,23.11,2.68,31.08,69.76,68.72,0,61.86
2023-09-10,Cutting Machine,9.93,0.96,22.07,48.34,63.33,0,9.53
2023-09-10,Sewing Machine,4.04,0.3,32.32,44.43,14.34,0,1.21
2023-09-10,HVAC System,33.76,10.4,29.99,62.14,0.0,0,351.01
2023-09-10,Air Compressor,15.88,2.47,21.7,46.39,0.0,0,39.16
2023-09-10,Lighting System,3.96,4.99,31.09,69.2,0.0,1,23.73
2023-09-10,Water Pump,4.17,6.93,26.93,40.8,0.0,0,28.9
2023-09-10,Steam Boiler,35.29,4.42,25.79,43.31,0.0,0,155.97
2023-09-11,Spinning Machine,15.44,10.9,34.49,43.4,812.13,0,168.31
2023-09-11,Weaving Machine,12.28,8.84,31.12,35.67,731.4,1,130.19
2023-09-11,Dyeing Machine,29.56,8.92,30.03,30.01,626.65,0,263.65
2023-09-11,Cutting Machine,5.74,11.72,21.97,31.35,602.69,0,67.28
2023-09-11,Sewing Machine,9.49,8.84,22.68,48.91,261.46,0,83.91
2023-09-11,HVAC System,26.08,8.68,24.26,57.26,0.0,0,226.31
2023-09-11,Air Compressor,19.11,7.81,28.74,68.03,0.0,0,149.13
2023-09-11,Lighting System,5.84,12.69,25.7,50.47,0.0,0,74.18
2023-09-11,Water Pump,5.6,4.6,26.49,69.35,0.0,0,25.75
2023-09-11,Steam Boiler,36.82,8.39,33.54,66.13,0.0,0,308.75
2023-09-12,Spinning Machine,17.89,10.26,26.19,33.56,105.19,0,183.62
2023-09-12,Weaving Machine,13.05,10.87,34.35,43.19,727.71,1,170.36
2023-09-12,Dyeing Machine,27.08,10.07,31.32,62.69,439.66,0,272.68
2023-09-12,Cutting Machine,7.95,10.98,32.73,33.05,505.95,0,87.33
2023-09-12,Sewing Machine,4.38,11.44,28.54,64.76,795.28,0,50.17
2023-09-12,HVAC System,36.89,10.75,31.18,60.85,0.0,0,396.72
2023-09-12,Air Compressor,10.43,7.98,21.35,41.65,0.0,0,83.19
2023-09-12,Lighting System,4.11,11.77,21.92,37.11,0.0,0,48.36
2023-09-12,Water Pump,11.15,6.49,33.13,53.99,0.0,0,72.4
2023-09-12,Steam Boiler,44.03,10.33,20.11,38.97,0.0,0,454.72
2023-09-13,Spinning Machine,18.27,9.65,29.36,43.73,666.92,0,176.34
2023-09-13,Weaving Machine,18.92,10.24,20.12,66.75,835.88,0,193.64
2023-09-13,Dyeing Machine,24.94,9.71,33.4,49.75,652.16,0,242.14
2023-09-13,Cutting Machine,9.0,8.1,21.6,47.97,433.4,0,72.89
2023-09-13,Sewing Machine,3.06,11.71,29.6,49.45,364.82,1,43.0
2023-09-13,HVAC System,33.2,10.87,31.56,66.48,0.0,0,360.73
2023-09-13,Air Compressor,12.46,6.63,24.57,51.37,0.0,0,82.59
2023-09-13,Lighting System,5.6,10.65,29.54,33.21,0.0,1,71.6
2023-09-13,Water Pump,10.45,4.64,22.22,63.53,0.0,0,48.47
2023-09-13,Steam Boiler,35.91,10.81,23.89,65.92,0.0,0,388.38
2023-09-14,Spinning Machine,20.58,10.09,24.3,62.79,522.93,0,207.63
2023-09-14,Weaving Machine,19.72,11.41,28.84,68.65,99.83,0,224.95
2023-09-14,Dyeing Machine,25.75,9.75,31.19,31.98,801.93,0,251.01
2023-09-14,Cutting Machine,8.13,10.32,29.4,45.77,798.01,0,83.87
2023-09-14,Sewing Machine,6.04,11.48,22.8,57.65,258.33,0,69.37
2023-09-14,HVAC System,35.41,9.48,26.95,49.68,0.0,1,403.02
2023-09-14,Air Compressor,15.16,7.76,24.02,37.38,0.0,0,117.58
2023-09-14,Lighting System,4.2,12.04,20.14,54.16,0.0,0,50.64
2023-09-14,Water Pump,11.39,5.51,27.94,59.79,0.0,0,62.78
2023-09-14,Steam Boiler,43.65,10.07,21.74,57.73,0.0,0,439.44
2023-09-15,Spinning Machine,23.93,10.39,26.23,36.56,620.51,0,248.53
2023-09-15,Weaving Machine,18.47,10.15,34.35,37.59,427.81,0,187.44
2023-09-15,Dyeing Machine,26.95,10.85,29.53,43.83,698.3,0,292.57
2023-09-15,Cutting Machine,12.52,9.27,34.64,55.94,663.65,1,139.26
2023-09-15,Sewing Machine,8.18,8.73,21.63,30.73,724.81,1,85.75
2023-09-15,HVAC System,34.67,8.45,20.5,62.21,0.0,0,292.99
2023-09-15,Air Compressor,10.05,8.9,34.75,34.8,0.0,0,89.48
2023-09-15,Lighting System,6.69,12.98,25.7,63.27,0.0,0,86.86
2023-09-15,Water Pump,7.61,6.77,26.41,42.15,0.0,0,51.52
2023-09-15,Steam Boiler,41.07,11.86,26.32,30.72,0.0,0,487.31
2023-09-16,Spinning Machine,18.19,2.22,24.88,62.14,18.88,0,40.41
2023-09-16,Weaving Machine,14.63,0.93,34.01,63.91,73.2,0,13.68
2023-09-16,Dyeing Machine,26.66,1.71,30.15,48.52,105.91,0,45.6
2023-09-16,Cutting Machine,14.91,1.38,26.88,30.06,50.47,0,20.62
2023-09-16,Sewing Machine,3.03,0.92,26.15,30.58,21.16,1,3.33
2023-09-16,HVAC System,30.94,11.86,34.88,34.78,0.0,0,367.05
2023-09-16,Air Compressor,16.96,3.84,23.05,41.32,0.0,0,65.14
2023-09-16,Lighting System,5.03,5.31,23.72,35.08,0.0,1,32.09
2023-09-16,Water Pump,8.89,4.82,25.81,65.82,0.0,1,51.36
2023-09-16,Steam Boiler,34.04,2.71,22.81,60.27,0.0,0,92.08
2023-09-17,Spinning Machine,22.36,0.54,30.48,45.28,27.13,0,12.13
2023-09-17,Weaving Machine,11.15,1.95,32.54,37.27,31.8,0,21.71
2023-09-17,Dyeing Machine,24.05,0.41,34.03,31.64,25.86,0,9.93
2023-09-17,Cutting Machine,13.63,2.09,20.56,44.26,52.17,0,28.45
2023-09-17,Sewing Machine,3.56,1.8,33.36,60.55,147.09,0,6.42
2023-09-17,HVAC System,28.56,10.5,30.35,62.95,0.0,0,300.03
2023-09-17,Air Compressor,12.09,3.93,23.67,41.39,0.0,0,47.48
2023-09-17,Lighting System,4.73,4.45,33.91,68.16,0.0,0,21.06
2023-09-17,Water Pump,10.13,4.98,22.92,60.21,0.0,0,50.41
2023-09-17,Steam Boiler,39.31,4.91,29.92,42.16,0.0,0,193.03
2023-09-18,Spinning Machine,24.62,8.56,31.99,43.48,465.56,0,210.64
2023-09-18,Weaving Machine,11.45,10.02,27.68,39.26,615.38,0,114.7
2023-09-18,Dyeing Machine,21.65,10.72,26.24,45.6,648.49,0,232.05
2023-09-18,Cutting Machine,8.03,11.06,23.16,45.89,676.65,1,106.64
2023-09-18,Sewing Machine,8.04,9.5,21.79,69.04,762.95,0,76.38
2023-09-18,HVAC System,27.52,8.11,21.65,68.48,0.0,0,223.03
2023-09-18,Air Compressor,10.96,6.55,32.51,53.69,0.0,0,71.79
2023-09-18,Lighting System,3.09,13.85,30.58,51.88,0.0,0,42.74
2023-09-18,Water Pump,10.04,4.94,21.54,58.91,0.0,0,49.63
2023-09-18,Steam Boiler,36.42,9.97,22.63,53.29,0.0,0,363.03
2023-09-19,Spinning Machine,24.67,10.32,25.43,64.55,172.04,0,254.64
2023-09-19,Weaving Machine,10.29,8.87,24.8,65.7,136.73,1,109.53
2023-09-19,Dyeing Machine,24.23,10.93,22.0,64.48,142.1,0,264.85
2023-09-19,Cutting Machine,14.9,11.69,30.95,61.76,299.17,0,174.26
2023-09-19,Sewing Machine,3.08,9.71,21.86,61.49,237.03,0,29.89
2023-09-19,HVAC System,27.9,9.27,26.25,49.52,0.0,0,258.79
2023-09-19,Air Compressor,18.34,8.55,21.27,58.34,0.0,0,156.77
2023-09-19,Lighting System,5.0,12.67,25.03,67.91,0.0,1,76.01
2023-09-19,Water Pump,6.21,7.15,28.55,40.02,0.0,0,44.45
2023-09-19,Steam Boiler,38.26,8.28,20.97,38.63,0.0,0,316.9
2023-09-20,Spinning Machine,24.66,10.33,25.62,52.69,486.39,0,254.74
2023-09-20,Weaving Machine,17.58,9.28,31.3,52.27,521.37,0,163.21
2023-09-20,Dyeing Machine,21.35,9.44,23.47,53.52,712.24,1,241.9
2023-09-20,Cutting Machine,6.17,11.59,33.35,67.44,940.62,0,71.52
2023-09-20,Sewing Machine,9.11,9.24,32.5,40.64,642.98,0,84.22
2023-09-20,HVAC System,29.82,9.87,28.23,49.16,0.0,1,353.06
2023-09-20,Air Compressor,14.61,9.86,28.42,49.79,0.0,0,144.08
2023-09-20,Lighting System,4.9,13.83,33.76,55.11,0.0,0,67.74
2023-09-20,Water Pump,4.53,7.27,25.22,34.38,0.0,0,32.97
2023-09-20,Steam Boiler,35.06,11.55,26.98,68.84,0.0,0,405.02
2023-09-21,Spinning Machine,15.94,9.88,34.54,31.82,280.67,0,157.45
2023-09-21,Weaving Machine,17.89,8.41,34.45,56.95,406.63,0,150.52
2023-09-21,Dyeing Machine,29.36,11.26,23.86,36.97,684.07,0,330.64
2023-09-21,Cutting Machine,11.2,9.91,30.83,56.16,336.9,0,110.94
2023-09-21,Sewing Machine,9.02,10.65,34.26,39.22,445.37,0,96.04
2023-09-21,HVAC System,26.44,8.16,22.53,45.26,0.0,0,215.75
2023-09-21,Air Compressor,17.24,8.59,26.07,58.56,0.0,0,148.11
2023-09-21,Lighting System,6.59,12.3,26.72,44.13,0.0,0,81.07
2023-09-21,Water Pump,9.81,5.3,23.6,56.96,0.0,1,62.41
2023-09-21,Steam Boiler,34.81,11.4,27.47,50.24,0.0,0,396.86
2023-09-22,Spinning Machine,21.58,10.87,21.79,58.54,621.27,0,234.56
2023-09-22,Weaving Machine,18.06,10.99,24.95,68.96,117.2,0,198.4
2023-09-22,Dyeing Machine,25.7,10.44,28.26,33.66,644.79,0,268.37
2023-09-22,Cutting Machine,14.81,10.13,20.54,33.56,472.92,0,150.11
2023-09-22,Sewing Machine,4.03,9.68,25.18,45.36,536.64,0,39.07
2023-09-22,HVAC System,30.52,8.18,22.59,68.77,0.0,0,249.59
2023-09-22,Air Compressor,20.32,6.17,29.66,69.12,0.0,1,150.54
2023-09-22,Lighting System,5.32,10.94,21.15,40.69,0.0,0,58.23
2023-09-22,Water Pump,5.79,6.53,24.4,42.6,0.0,0,37.83
2023-09-22,Steam Boiler,39.23,10.75,26.41,60.27,0.0,1,506.16
2023-09-23,Spinning Machine,22.8,1.02,24.28,49.53,55.14,0,23.21
2023-09-23,Weaving Machine,15.36,3.28,33.86,59.95,39.41,0,50.44
2023-09-23,Dyeing Machine,22.5,1.44,32.63,41.68,66.83,0,32.51
2023-09-23,Cutting Machine,14.32,0.59,22.92,36.18,25.52,0,8.48
2023-09-23,Sewing Machine,5.24,3.55,21.98,58.31,290.64,0,18.59
2023-09-23,HVAC System,29.43,8.12,22.4,55.22,0.0,0,238.99
2023-09-23,Air Compressor,17.93,3.93,31.19,46.7,0.0,0,70.49
2023-09-23,Lighting System,4.03,4.42,34.45,64.6,0.0,0,17.83
2023-09-23,Water Pump,4.55,7.03,23.4,35.1,0.0,0,32.02
2023-09-23,Steam Boiler,40.54,3.8,27.74,51.69,0.0,0,154.26
2023-09-24,Spinning Machine,17.07,2.6,25.99,34.05,206.13,0,44.31
2023-09-24,Weaving Machine,10.85,0.73,34.37,52.76,60.17,1,9.48
2023-09-24,Dyeing Machine,25.27,2.36,29.86,47.55,116.86,0,59.67
2023-09-24,Cutting Machine,11.61,1.97,30.63,68.53,129.27,0,22.82
2023-09-24,Sewing Machine,6.79,2.12,25.25,32.13,142.11,0,14.42
2023-09-24,HVAC System,26.64,8.58,20.05,40.82,0.0,0,228.72
2023-09-24,Air Compressor,20.3,3.33,22.38,58.47,0.0,0,67.55
2023-09-24,Lighting System,3.69,7.25,26.96,50.49,0.0,1,32.07
2023-09-24,Water Pump,8.9,4.85,27.63,67.61,0.0,0,43.19
2023-09-24,Steam Boiler,32.77,4.73,32.42,38.13,0.0,1,185.92
2023-09-25,Spinning Machine,20.76,9.09,26.04,42.26,215.13,0,188.66
2023-09-25,Weaving Machine,12.45,10.75,27.66,37.52,408.37,1,160.6
2023-09-25,Dyeing Machine,23.33,11.08,29.56,69.64,154.13,0,258.43
2023-09-25,Cutting Machine,12.16,10.12,30.88,40.44,98.63,0,122.97
2023-09-25,Sewing Machine,4.43,11.66,32.46,56.44,427.72,0,51.73
2023-09-25,HVAC System,31.98,9.01,25.37,38.21,0.0,0,288.19
2023-09-25,Air Compressor,15.06,6.99,35.0,67.18,0.0,0,105.28
2023-09-25,Lighting System,3.06,10.09,24.53,65.12,0.0,0,30.9
2023-09-25,Water Pump,10.86,4.4,22.88,67.33,0.0,0,47.79
2023-09-25,Steam Boiler,37.5,8.23,30.73,50.66,0.0,0,308.45
2023-09-26,Spinning Machine,19.2,8.96,25.02,63.72,383.24,0,172.1
2023-09-26,Weaving Machine,13.81,9.84,24.03,63.49,450.8,0,135.81
2023-09-26,Dyeing Machine,22.58,9.43,33.06,41.05,283.82,0,212.98
